subid,tier
28508025,6
26278134,8
22879624,7
21642411,8
29691526,6
27736331,5
28964947,1
20333435,8
24861155,5
23603238,2
24494643,2
26867736,4
25193913,7
20542914,1
24079180,1
26928851,5
29588986,1
29940661,7
28616665,4
26305700,1
21880074,6
29652648,4
29056509,4
25341213,7
20577722,6
29137796,3
27648316,4
23510448,6
22951304,8
24779978,6
24254540,4
25084255,8
22452790,2
28355492,5
21674927,5
25119024,6
20405909,1
21785063,5
22520003,7
28910265,7
21749434,4
25380942,1
28578650,4
29014261,4
27775419,1
24162354,7
20773592,8
26000310,6
23282931,2
23074470,8
28792565,8
23094972,8
25165606,4
22054384,6
28171831,8
27976217,8
28521898,6
28688893,5
24711312,5
24252748,1
22944954,7
20351316,7
21789322,6
25104922,5
28934009,1
22778720,8
27909796,7
25093173,8
24378591,5
25094497,1
27936146,4
23971413,8
25029926,4
29999052,5
24865942,6
25042305,7
26303578,3
28507152,2
21933231,4
22791851,1
25418281,5
23201430,8
22312705,1
24182672,6
28106737,5
26912853,1
21332588,2
24561951,4
27268474,1
20688914,2
25715227,2
24482310,7
24308552,7
25819659,8
28194798,8
28941250,4
26977651,2
23228695,1
21996629,8
26939850,5
26844382,1
27560898,3
28540054,8
28492599,6
20744796,8
26812681,6
24689534,3
21024060,2
21560781,2
26874651,1
25848704,2
21539732,8
23538697,6
28279228,2
22430923,4
28758659,5
22777690,2
21442224,5
28503058,8
24578562,1
28875019,2
26122098,5
24764254,7
25751814,3
24107407,6
26440980,7
20900456,8
20353318,3
20731557,7
29612222,6
20860915,8
24140802,6
20473461,7
26523596,5
24280523,5
25270259,8
22680414,1
23304964,7
27069048,7
28031322,1
27489092,1
23511092,7
21522096,1
25095510,7
27833637,6
22633826,8
21377966,6
22487755,1
27078654,4
27784660,3
21802698,6
29036696,4
28200145,8
22397817,8
21429569,4
21990810,6
25290832,3
29416653,2
26530428,4
28894173,2
21952563,5
27134082,2
25211535,8
24661218,5
22514428,8
25545525,6
23674796,7
22085326,7
21441260,6
24122120,8
25226576,6
20557075,8
27120226,7
23054980,8
21895954,7
23511056,6
22428987,7
22360940,3
21455764,6
20279925,1
28138654,2
21434643,5
27534166,5
24560234,3
29642165,8
20546492,5
24868818,7
28498164,8
22755604,6
26364214,3
20448054,6
29245088,8
22618761,2
23493223,1
28353618,1
24101730,8
24624507,7
25892911,8
27791537,2
27171576,4
25472041,8
20597887,8
27672220,3
23181342,8
28685146,6
28947608,1
26295424,1
22043450,4
26294427,7
22830742,4
26104069,6
25199644,8
26111269,8
29375442,4
24548092,8
20943730,6
29529417,3
26943059,6
22873266,6
27777100,8
24864627,8
27381325,4
24198327,1
20850182,4
22364559,4
29849356,4
20881148,2
23158476,2
21100028,7
29684785,8
21410099,1
24351591,5
21767810,7
22134051,6
24452423,8
22038398,4
27389091,7
27546881,5
29151319,7
20331666,6
24833275,5
25168403,8
26223573,5
29011650,1
29686500,7
29959674,2
28681488,8
28062679,5
24960745,6
27432742,3
26777640,2
28636056,5
28487882,7
24316990,1
27271305,2
21008784,4
21797768,8
24206980,8
28885086,8
26943204,1
27302475,5
27019550,8
25913309,6
22481777,5
23202299,7
25907043,3
26569735,6
26165902,4
27109557,8
20023497,1
29333979,7
27733807,5
20891900,6
29523088,8
22471420,1
26075978,3
25176371,6
27031051,6
21094735,8
23368927,8
25845739,7
22244436,4
28192578,8
26730983,2
20937865,1
21552845,7
23592959,4
22649867,2
21677798,6
27430232,1
24061418,6
23416900,1
29105143,8
24078912,4
29693134,8
28725580,6
20990627,5
27377286,4
24787063,6
26687746,3
29490303,7
21458667,1
25053136,3
23611197,8
26546153,7
25194346,4
22051269,7
23543931,1
29417274,2
24439263,7
28514073,4
27717488,6
26086066,3
24640149,2
20823394,4
27118984,5
27613933,5
20782091,5
20441488,2
23512205,7
20554551,6
22597664,4
22428671,8
22669485,1
26022546,8
22568129,5
24480761,6
28882975,4
23112063,6
20215401,5
22715833,8
25381829,7
22888641,2
27428703,8
20768796,7
20416597,6
26606933,1
27689229,5
21015455,6
22759571,6
20873972,5
24428554,2
28118456,6
29116713,6
27498204,5
27205404,8
28087213,8
21029663,4
21049796,7
29084684,4
27500569,3
24713069,7
20518497,1
28201622,7
28998861,6
29513962,8
23446480,4
24752290,7
20969639,6
21219597,8
22420260,6
27786346,6
29262353,1
24753439,8
22308017,1
26154085,6
28969794,7
23008906,8
21222081,3
28402188,6
23473010,2
22370560,7
25069743,5
22338150,6
21686158,6
28027185,2
29658402,5
25196116,6
20330431,5
27342280,2
22839556,4
23707593,7
29935061,6
29833344,4
29285829,7
25113393,1
25747972,5
23626280,4
20451470,2
27177314,5
21714906,7
22706441,3
27309428,2
23917089,8
20943820,6
22464247,8
23684957,3
29860462,4
24446676,5
27709510,1
26761505,1
28491792,4
22323476,5
29574927,4
23922982,2
24673592,5
28402299,5
28879335,8
23491156,5
25182375,8
26365225,3
28852132,8
20195747,5
21343535,1
21728680,3
20624249,8
23938644,7
27831162,5
26395330,1
28579163,2
29877429,7
21556325,5
28010098,6
26321940,2
29659389,3
23825912,4
23967305,2
26872445,6
27123355,4
21878552,2
21817813,8
20815167,5
24061934,5
28153967,4
29216557,6
24170721,8
26823694,2
23033851,4
26612418,5
21384856,4
20225455,8
27396577,8
26739773,5
27317469,5
25088799,8
26072673,8
22532157,7
25586390,8
27754961,6
21193259,2
29141694,8
21892945,7
21783923,4
28957608,2
23047665,5
23668426,6
26438217,2
24775598,5
29283558,1
20666200,1
24833013,8
29022229,8
27669733,3
23604371,2
21543223,1
23846740,4
23345897,7
21398786,7
23250157,6
22822750,7
20273098,8
27093351,6
28801044,4
24838956,2
24593269,3
25047050,5
27681934,8
26923683,8
27261147,8
26625699,4
28318652,8
20403282,8
24573613,2
22396624,3
22627469,5
20604902,8
29293649,8
26401283,8
21170586,1
22688484,7
23362368,3
22078767,4
27864573,7
21668927,4
21434930,1
26754675,6
22473866,6
22765756,1
24800409,4
22158375,1
27847673,2
25787453,6
28720216,4
24877532,7
23540699,5
28769553,7
25539064,1
23524840,6
25782995,1
23530211,8
24210048,7
23089193,5
28235367,6
29707501,6
26200909,8
21218995,7
20524717,4
28521346,1
23852487,8
22002928,5
22712546,8
20407706,4
22083167,8
26784006,3
24555451,6
23634587,3
26015659,6
21574861,7
25056716,2
24931171,3
21594577,1
24678519,5
22462037,4
26170148,5
26379949,5
27072474,8
29105027,5
24926693,6
25865601,7
25984112,8
28314846,2
29233567,6
21727233,6
28592857,4
24468466,7
29108472,1
21960717,1
28379003,4
26397902,8
22572886,5
22379607,5
29929265,8
24982808,6
26531119,8
21161904,7
21322175,6
23517783,8
20553919,7
20845558,8
27319963,7
28736241,1
22207943,1
24234675,4
20790140,8
20678538,8
29072496,7
22482182,1
22447533,8
21243947,3
24494750,4
22705988,6
28912960,8
21981095,7
25285497,3
25713424,4
29890179,3
22184093,8
23541097,3
23603611,4
29459853,6
26101227,3
25277448,7
25475684,2
28843725,2
22824875,8
22832859,1
25116880,6
22536923,6
22511080,3
27108753,1
24808468,8
23855521,3
23424902,6
28537050,1
28082831,1
29204568,7
29959272,7
28665815,7
28404886,1
25545942,2
20533081,8
22529535,4
20192916,4
29690543,1
20547199,8
28337124,1
24581355,8
21510323,8
28040478,4
28868854,4
25046716,1
23641306,3
22444132,8
27912734,8
21684370,8
25415011,6
23684677,3
21788388,2
23173120,6
22652393,8
27798926,2
24882404,7
25451626,7
22573882,2
24198028,7
25757594,8
22913775,8
26583102,6
27131400,3
24283244,7
25255275,2
28430636,7
22033193,1
22051835,5
26811914,5
24899691,3
25490852,1
21394878,6
27922740,6
28268625,2
26131879,6
24665667,1
20158504,4
21379302,8
24255907,6
25984195,3
22877975,3
27702893,8
26187261,1
24719568,6
22936435,7
24731011,8
28123046,4
23460185,8
29468011,2
23931073,5
28505174,2
25073220,1
22104532,8
22254651,3
21063209,1
28728640,5
29993041,8
27089288,4
27707340,7
28792423,3
26053951,4
29575028,4
25649334,4
23694124,4
26733902,3
28947575,5
26087031,1
25598937,8
24698566,4
22644717,2
21092367,6
22520595,7
21831577,8
25807526,1
23493246,7
20754785,2
25732466,7
28660452,8
24719278,4
21968346,8
25620867,6
26223125,7
27744790,5
23209212,7
23935375,7
25152422,8
27914300,2
26569079,6
22999941,6
22304881,8
21278358,3
22911466,7
27554831,1
24187857,8
28713939,7
25514643,6
23761575,8
21233936,7
26448219,1
22396880,8
24062984,3
25953059,6
23277873,6
23765041,7
22243804,4
26385407,8
20449239,6
22397150,8
23901205,5
22644986,4
27925545,1
20266147,6
26203057,3
27771117,5
24443735,6
25158778,4
24062178,6
24576434,2
27774010,2
24774555,3
24786001,6
27737229,6
24272432,7
29919476,8
28277114,6
21248494,7
22330231,3
29157216,2
26422647,1
27420676,5
23447105,1
25408325,1
25406264,1
21223249,3
25177872,3
29613021,7
20909854,7
23951188,3
28606251,6
28316574,8
28102928,4
23996958,8
23626817,3
21930924,8
24469327,6
28585298,2
25366902,6
25846956,4
29534619,8
26301895,8
21068914,5
25515077,8
28958065,6
24100071,4
23538264,1
25228149,5
21708848,4
29613024,8
25204136,5
20260243,7
26999977,8
22643641,6
21307216,5
23589973,8
27150345,7
25460554,8
23770516,8
25272385,7
29826335,2
27102924,8
27297550,1
22851326,2
29242103,7
22578355,1
28759984,8
24051068,4
20916382,3
24569672,8
22733278,8
28259531,8
26030070,5
22078033,3
27080257,6
26605717,2
23090972,4
23176813,5
24080471,4
21248197,1
29921107,1
27317905,8
22481841,3
25283269,1
23934927,3
24420696,8
25035075,8
20191441,3
26773745,8
21179713,2
20492272,8
23200212,7
24858269,5
26538206,7
21869338,7
24578697,7
23304357,2
29230170,4
29889081,4
24176298,6
24521174,7
21580329,1
20484654,6
28874285,8
20758329,8
28509232,6
22250085,7
26357158,3
27856535,4
21995037,7
29309457,2
22484785,5
21807687,4
27736412,1
29232762,7
24682547,7
25821772,5
28774096,2
26280779,6
23635735,7
22096929,1
21045634,8
22461621,3
21122439,7
21493121,7
25961510,2
21228249,3
22931817,3
20293382,4
29878466,5
25615518,4
27853090,7
24077258,7
21677177,4
21657652,6
27526604,8
27870310,7
21388151,8
29377572,4
21651122,6
28583588,6
26496581,1
21301689,8
20352208,5
22236598,6
20006524,1
20408878,6
25942245,1
24721324,8
28943224,4
25221605,4
26542515,4
24241656,1
28408422,4
29418086,8
25027553,4
28431072,8
23574411,2
21246237,6
20723861,7
21148348,7
23031225,6
20493762,4
20097323,4
22287496,2
28749650,8
22498113,4
28276523,7
26711690,8
20214961,8
20579632,8
24808820,4
25644097,7
26090776,2
29734133,8
20982044,6
26230992,6
23736187,6
27984390,8
21778226,7
22974832,4
28928441,5
20918242,8
25930737,8
24491305,6
28008562,5
22457676,4
21872932,4
24863594,2
20266779,3
20932785,1
20716608,8
25020693,1
22608791,5
22452141,8
23958682,2
22073792,7
29230726,7
29850595,8
21857563,5
26443802,2
24077390,7
27891656,1
23097660,4
27685012,8
24804906,3
20785901,1
22938558,7
21692875,7
25776355,6
20068384,2
23743756,1
26449502,5
23398929,6
26087175,8
27323282,6
25911066,1
24522294,8
28050552,5
20243060,2
27661331,4
24087251,1
29629949,8
29942250,3
21825060,8
28249633,3
28481168,5
27168199,4
24470074,3
29628400,8
27245942,5
25301841,7
22869914,7
28834035,5
25656872,7
24599370,8
29677070,8
24090943,5
26872886,3
23711649,1
20786021,5
25492742,6
21699576,8
25773578,4
27333935,4
26799315,8
20004602,3
28340564,2
20192422,1
29993496,4
29263345,1
25924602,3
26906811,5
27609770,6
26858311,7
28491935,5
20947133,7
23080486,4
20720839,5
20104774,3
24928174,3
25556849,4
29312201,5
22220705,6
22294921,4
24737035,7
23691666,5
24376586,7
25738469,5
29825277,2
23099777,5
24188115,6
22381009,8
23455319,1
23384957,2
22729649,6
25795776,5
29626100,6
27124226,1
29632299,2
27905171,4
26435396,4
20592460,8
21561357,8
28862999,8
20016394,4
25234022,1
29724602,6
20193573,3
26947616,8
25265940,7
25040980,1
23505634,7
28671707,3
25479751,5
21851320,6
24628399,4
20582215,5
25185071,8
25645060,8
24803922,7
21734486,1
26257101,6
20038701,5
23504855,7
25859219,5
21100074,1
26066804,1
22192986,6
28003208,4
25686381,5
20453678,1
28788159,5
25493999,8
26188074,8
24346689,6
29473788,3
25053448,6
24593771,7
20606694,8
25638737,5
26722663,1
22418878,2
21423745,4
26257830,8
23111459,6
23841912,1
28419123,8
24359352,7
28568058,5
27936952,6
20405798,7
23749796,3
22316042,5
26828041,4
26250260,5
24097453,1
28435831,8
29823176,8
21346866,4
20147839,8
29952756,8
22575426,8
23643013,6
29357372,3
22181200,7
23838248,6
27127231,5
20236438,6
21188648,2
22234964,6
28140549,3
23631938,7
21794869,2
28721113,3
23142671,8
22791635,1
28327756,8
24693390,6
29286290,8
29598360,8
25128575,6
20944464,5
26500600,3
24886175,4
27846155,6
24287773,7
22402169,6
28815033,4
23534407,3
22324853,7
28890290,8
21755132,8
21694119,4
24989781,7
20847279,3
20350906,6
20972470,4
23259764,5
20834652,6
29165395,7
25388497,7
28341064,7
25584708,5
27310380,6
21993765,7
28451173,4
28670096,3
26815436,4
21988744,2
29514331,8
23365381,4
25808804,1
21389108,7
27895234,6
24924478,1
20760874,8
21146565,4
24794118,3
29184726,6
27904116,6
29779448,6
21375103,4
23555433,6
28477723,6
21959597,5
21352412,1
23043396,1
27138925,4
29184829,8
22368714,4
22340429,6
27977075,1
27033962,8
23245306,7
24707720,5
21195992,7
25196769,1
21809118,6
25677389,8
28712860,8
28831939,1
27849028,5
20409072,1
24097224,2
24656084,7
22380068,5
23295899,2
23765346,6
27222412,7
29223637,5
24841802,6
24869058,6
23527004,6
20004489,1
29671937,8
25875818,2
22021523,7
20155892,8
23525717,8
21351826,8
21425782,1
25916830,6
25142448,5
26373981,6
29236994,7
26456688,1
28872937,7
27766693,1
24935434,1
28067905,3
25024075,5
24437386,6
22284766,8
25004829,6
25332235,5
26982406,2
25194061,8
26338459,6
28546383,6
27154742,6
21995560,4
21615261,6
20903286,5
22079561,8
22960748,4
24176660,5
27599928,2
20551615,2
26900538,2
22004258,2
27216286,6
20653853,5
24169736,6
28215100,8
20655901,8
27039056,8
22681683,2
22005534,7
29956471,7
21699315,7
27406713,4
21696703,6
22008954,5
23811224,5
22509520,6
24553388,8
20207531,5
27774590,4
26893406,7
26106661,4
24953405,1
28082032,1
28925044,3
21086893,4
27208621,5
22909443,5
28225487,8
21585662,5
29772688,7
23926027,6
22380740,6
20215485,8
28256402,8
21004714,8
29922647,1
27851919,5
25231989,5
21294847,4
20024473,8
22926195,2
22975771,3
22947605,6
20316338,7
23934396,5
21662606,3
29490225,3
22627644,3
25623752,8
25557661,7
21892887,6
26634080,7
22523562,3
26644592,8
27176409,8
26382901,6
22685076,5
29027249,2
20100778,8
22303550,5
27432160,8
22184083,4
29352997,4
21225824,5
25226011,6
25390892,7
29472194,4
20035859,6
25685213,4
23126753,4
22315425,8
20714236,1
24939326,4
21536926,4
24704334,2
28252518,7
27937457,5
26292071,3
22893221,4
21141681,4
29162008,2
23850552,1
20054171,2
27534672,8
28876734,2
24548394,1
22515234,8
21185213,4
22522212,5
21841625,8
25327368,7
23827550,8
20432280,8
26297391,4
28042210,8
27751887,8
26045127,7
28019277,3
25125591,2
28450606,8
21694322,5
23300270,1
26602705,6
20997736,7
23879931,1
26330644,5
20418012,7
24527931,8
24683256,1
26985558,7
21704546,2
24288261,5
24810131,8
29352348,4
26434517,8
29761636,6
24540332,6
21583261,6
27456388,7
23541900,5
25001726,8
22511822,4
28109314,8
27906428,6
20877239,7
23424390,5
21170055,2
29916716,6
26863819,8
28407720,3
27413900,1
29972866,3
26695099,6
23764299,6
20872375,4
20340547,4
22474672,6
21270553,2
29869893,8
20283329,6
29038902,8
25325594,1
22878093,6
26009995,4
22416008,4
20827229,8
20437759,1
27922995,8
25869256,5
25177528,5
21192551,7
28211945,2
24130498,2
22585473,7
28014902,6
21577558,2
20237062,5
24702559,2
25794101,6
22574215,3
26034041,8
21330523,8
20856595,5
25377976,2
25685889,4
24778998,2
20359118,5
25157727,8
21642939,2
28608148,3
24172276,2
20976457,3
27991634,5
22250852,1
29350771,6
22666749,3
27712090,6
20913616,2
24223596,3
23062288,5
20958710,4
22904958,5
26821666,6
21180749,7
26319323,8
20887080,6
22298875,7
29707433,6
28221426,6
20074261,7
23056778,5
21848648,1
20163731,7
24135011,5
24986749,6
29466892,3
23420387,1
28459878,3
21476400,5
20510722,6
25396433,6
25702062,2
24958585,1
25855515,6
22150133,3
27750749,1
28641766,7
28035217,2
28051306,7
28814417,7
27638046,1
25410096,6
29302981,6
21773211,1
21960370,1
28659872,6
23082647,4
27772744,2
23456628,7
26269132,6
24956847,6
22528534,7
29229410,3
26873335,3
27956910,7
23504811,8
20668601,7
21924811,8
25970689,8
25263922,5
22943163,6
24031501,4
24252540,4
23470205,6
26989280,8
28077729,1
28111327,7
29510175,5
27538268,8
23580926,1
26092587,6
21369230,7
24523125,1
24182048,6
27835227,1
20563420,8
23148902,5
26075146,5
22874727,4
20071867,8
25793092,1
22275184,6
29082701,8
24312241,7
28493575,7
20252993,7
26405985,4
22114756,3
22119561,8
27276834,4
28319109,6
22930729,4
28658497,3
27279083,8
21266716,8
21728447,5
20396483,4
21865818,5
26918833,5
28142605,4
24809195,1
23815830,5
23689345,4
25269842,4
25640480,6
26757087,8
27697201,6
21870403,4
28614777,8
21081017,8
26162022,5
25397480,7
22063054,5
22015610,7
25598139,8
29127437,4
26955907,6
21498228,6
24401455,1
24482260,5
26390839,6
22258890,1
20673891,8
27376395,4
20040706,7
26056859,4
29485017,7
24585080,7
28945947,4
26032896,8
22771051,3
27062310,3
21504646,1
26867098,6
27271169,2
28593251,8
24419773,6
29585335,3
21439558,2
26730667,5
23655007,7
21483116,2
25022627,8
27360172,5
23408427,2
27546889,6
29960578,5
23466716,2
23149990,6
22295474,2
29672235,8
23527137,6
25303377,1
23339382,2
20984592,5
22969659,8
21236486,1
20590733,5
29446543,3
27460713,6
26224189,6
27324098,3
29219878,1
28899054,2
22247201,6
22157858,8
22219186,5
26705223,5
21425257,6
20980179,2
28952292,7
21337676,6
24535511,3
28753375,2
28246178,4
24079021,5
22344246,1
23701294,7
27293996,4
28712265,2
22316631,3
24032279,6
26957009,7
23360834,4
26519822,1
24950072,7
23212985,1
26988128,8
27863401,6
22924753,4
27005933,4
25776551,1
26577079,8
27834624,3
22492863,6
22024210,6
20782527,5
20044061,8
28525948,5
20770316,8
26514507,1
27059160,7
28035755,4
21169771,5
26093219,1
22355399,1
26007222,1
25917868,8
25189052,4
28312265,8
21513485,8
28934389,5
20703604,3
25383877,3
21415667,6
23544871,1
24663446,7
21949433,5
20337428,7
23290887,1
24960382,7
27508778,2
27779001,1
24084518,7
22377449,6
28392162,6
29136271,3
23196889,8
26219894,1
26276152,8
26457673,5
26413512,2
27206241,5
28948183,4
20660399,6
26431777,6
23127039,2
21357070,6
24565461,3
21771009,5
22053779,7
24790185,8
21102580,8
27638916,5
28390588,6
24294321,5
21373226,2
28843497,4
28831063,1
29231943,4
29611552,8
29044228,3
29053135,2
20813695,3
22478594,5
26087609,8
20007913,8
29795428,3
24582852,4
28199501,4
26231324,6
29738759,1
26267065,4
20223730,6
29309974,5
22154765,8
25148280,2
28682503,4
24950826,1
22966909,5
29194823,3
29261169,8
22557067,6
27124479,1
20576133,6
26441050,8
24116292,6
23068085,7
28859275,3
23401529,1
28617703,4
27405566,6
25782457,3
29638805,8
21926878,2
22221063,5
26442707,6
29312016,4
22295888,6
25363686,8
24725110,7
25857259,7
27798397,1
29252386,6
27396478,6
24946138,7
24756714,1
24966828,7
22882229,5
21744640,4
23266688,1
20508066,1
24807826,6
24097373,5
20694861,5
26251384,2
24702779,2
24173693,8
25596135,6
22537296,3
27267163,4
24330089,4
24341205,8
27277064,7
26730260,5
29029353,2
20150819,1
29126789,7
21316136,8
29280698,6
21973557,5
20553518,5
25781722,7
21821510,5
28436803,1
29085625,8
25259830,4
20903220,4
23444969,8
28488948,2
27764566,6
23441425,7
28500429,4
21933700,5
20412113,4
29262097,6
27547959,1
22438638,1
22041451,5
21424239,8
23362612,4
29457409,7
28967684,3
25074176,5
28120944,1
29927866,2
23474356,8
28964630,8
27957114,6
28571029,8
23557730,6
25197333,8
29025697,1
28420150,2
21695651,8
23819420,8
25526532,6
22436292,6
24767644,8
24374024,5
28687833,7
28077949,6
29072036,3
25785012,1
26058156,1
26365842,8
29859214,1
29448230,8
22284844,8
29758598,5
29741046,6
28164856,1
20407748,3
20377238,7
26240606,5
22233366,5
24347000,7
27386110,1
28341290,7
23843144,5
24317540,7
26668328,7
28312477,6
25848697,7
23015646,1
23506934,3
21872096,8
25233620,2
24461846,2
26656398,3
23222481,7
26760477,3
26286588,8
27791984,2
22024458,6
28030190,2
21399297,2
26145336,8
28544630,5
20511974,2
28652115,4
22039896,4
22982796,2
23539597,3
28629359,8
